1754597435.569066 server started (12692): version 3.5a, socket /tmp/tmux-0/default, protocol 8
1754597435.569098 on FreeBSD 14.3-RELEASE FreeBSD 14.3-RELEASE releng/14.3-n271432-8c9ce319fef7 GENERIC
1754597435.569111 using libevent 2.1.12-stable poll
1754597435.569117 using ncurses 6.5 20240427
1754597435.632712 tty_draw_line: px=0 py=26 nx=429 atx=0 aty=26
1754597435.632715 tty_draw_line: defaults: fg=8, bg=8
1754597435.632718 tty_draw_line: 429 to end of line (0 cleared)
1754597435.632721 tty_clear_line: /dev/pts/1, 429 at 0,26
1754597435.632724 /dev/pts/1: \r
1754597435.632729 /dev/pts/1: \n
1754597435.632734 /dev/pts/1: \033[K
1754597435.632739 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,27 at 0,27, width 429
1754597435.632742 tty_draw_line: px=0 py=27 nx=429 atx=0 aty=27
1754597435.632759 tty_draw_line: defaults: fg=8, bg=8
1754597435.632762 tty_draw_line: 429 to end of line (0 cleared)
1754597435.632766 tty_clear_line: /dev/pts/1, 429 at 0,27
1754597435.632769 /dev/pts/1: \r
1754597435.632774 /dev/pts/1: \n
1754597435.632778 /dev/pts/1: \033[K
1754597435.632784 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,28 at 0,28, width 429
1754597435.632787 tty_draw_line: px=0 py=28 nx=429 atx=0 aty=28
1754597435.632790 tty_draw_line: defaults: fg=8, bg=8
1754597435.632793 tty_draw_line: 429 to end of line (0 cleared)
1754597435.632796 tty_clear_line: /dev/pts/1, 429 at 0,28
1754597435.632799 /dev/pts/1: \r
1754597435.632804 /dev/pts/1: \n
1754597435.632809 /dev/pts/1: \033[K
1754597435.632815 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,29 at 0,29, width 429
1754597435.632818 tty_draw_line: px=0 py=29 nx=429 atx=0 aty=29
1754597435.632821 tty_draw_line: defaults: fg=8, bg=8
1754597435.632824 tty_draw_line: 429 to end of line (0 cleared)
1754597435.632827 tty_clear_line: /dev/pts/1, 429 at 0,29
1754597435.632830 /dev/pts/1: \r
1754597435.632835 /dev/pts/1: \n
1754597435.632840 /dev/pts/1: \033[K
1754597435.632846 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,30 at 0,30, width 429
1754597435.632851 tty_draw_line: px=0 py=30 nx=429 atx=0 aty=30
1754597435.632854 tty_draw_line: defaults: fg=8, bg=8
1754597435.632857 tty_draw_line: 429 to end of line (0 cleared)
1754597435.632860 tty_clear_line: /dev/pts/1, 429 at 0,30
1754597435.632863 /dev/pts/1: \r
1754597435.632868 /dev/pts/1: \n
1754597435.632873 /dev/pts/1: \033[K
1754597435.632879 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,31 at 0,31, width 429
1754597435.632882 tty_draw_line: px=0 py=31 nx=429 atx=0 aty=31
1754597435.632885 tty_draw_line: defaults: fg=8, bg=8
1754597435.632888 tty_draw_line: 429 to end of line (0 cleared)
1754597435.632892 tty_clear_line: /dev/pts/1, 429 at 0,31
1754597435.632894 /dev/pts/1: \r
1754597435.632899 /dev/pts/1: \n
1754597435.632904 /dev/pts/1: \033[K
1754597435.632910 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,32 at 0,32, width 429
1754597435.632913 tty_draw_line: px=0 py=32 nx=429 atx=0 aty=32
1754597435.632916 tty_draw_line: defaults: fg=8, bg=8
1754597435.632919 tty_draw_line: 429 to end of line (0 cleared)
1754597435.632922 tty_clear_line: /dev/pts/1, 429 at 0,32
1754597435.632925 /dev/pts/1: \r
1754597435.632930 /dev/pts/1: \n
1754597435.632935 /dev/pts/1: \033[K
1754597435.632942 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,33 at 0,33, width 429
1754597435.632946 tty_draw_line: px=0 py=33 nx=429 atx=0 aty=33
1754597435.632949 tty_draw_line: defaults: fg=8, bg=8
1754597435.632952 tty_draw_line: 429 to end of line (0 cleared)
1754597435.632955 tty_clear_line: /dev/pts/1, 429 at 0,33
1754597435.632958 /dev/pts/1: \r
1754597435.632963 /dev/pts/1: \n
1754597435.632968 /dev/pts/1: \033[K
1754597435.632973 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,34 at 0,34, width 429
1754597435.632977 tty_draw_line: px=0 py=34 nx=429 atx=0 aty=34
1754597435.632980 tty_draw_line: defaults: fg=8, bg=8
1754597435.632983 tty_draw_line: 429 to end of line (0 cleared)
1754597435.632986 tty_clear_line: /dev/pts/1, 429 at 0,34
1754597435.632989 /dev/pts/1: \r
1754597435.632994 /dev/pts/1: \n
1754597435.632999 /dev/pts/1: \033[K
1754597435.633004 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,35 at 0,35, width 429
1754597435.633008 tty_draw_line: px=0 py=35 nx=429 atx=0 aty=35
1754597435.633011 tty_draw_line: defaults: fg=8, bg=8
1754597435.633014 tty_draw_line: 429 to end of line (0 cleared)
1754597435.633017 tty_clear_line: /dev/pts/1, 429 at 0,35
1754597435.633020 /dev/pts/1: \r
1754597435.633025 /dev/pts/1: \n
1754597435.633030 /dev/pts/1: \033[K
1754597435.633037 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,36 at 0,36, width 429
1754597435.633040 tty_draw_line: px=0 py=36 nx=429 atx=0 aty=36
1754597435.633043 tty_draw_line: defaults: fg=8, bg=8
1754597435.633046 tty_draw_line: 429 to end of line (0 cleared)
1754597435.633049 tty_clear_line: /dev/pts/1, 429 at 0,36
1754597435.633052 /dev/pts/1: \r
1754597435.633057 /dev/pts/1: \n
1754597435.633062 /dev/pts/1: \033[K
1754597435.633067 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,37 at 0,37, width 429
1754597435.633071 tty_draw_line: px=0 py=37 nx=429 atx=0 aty=37
1754597435.633074 tty_draw_line: defaults: fg=8, bg=8
1754597435.633077 tty_draw_line: 429 to end of line (0 cleared)
1754597435.633080 tty_clear_line: /dev/pts/1, 429 at 0,37
1754597435.633083 /dev/pts/1: \r
1754597435.633088 /dev/pts/1: \n
1754597435.633093 /dev/pts/1: \033[K
1754597435.633098 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,38 at 0,38, width 429
1754597435.633101 tty_draw_line: px=0 py=38 nx=429 atx=0 aty=38
1754597435.633104 tty_draw_line: defaults: fg=8, bg=8
1754597435.633108 tty_draw_line: 429 to end of line (0 cleared)
1754597435.633111 tty_clear_line: /dev/pts/1, 429 at 0,38
1754597435.633114 /dev/pts/1: \r
1754597435.633118 /dev/pts/1: \n
1754597435.633125 /dev/pts/1: \033[K
1754597435.633130 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,39 at 0,39, width 429
1754597435.633133 tty_draw_line: px=0 py=39 nx=429 atx=0 aty=39
1754597435.633136 tty_draw_line: defaults: fg=8, bg=8
1754597435.633140 tty_draw_line: 429 to end of line (0 cleared)
1754597435.633143 tty_clear_line: /dev/pts/1, 429 at 0,39
1754597435.633146 /dev/pts/1: \r
1754597435.633151 /dev/pts/1: \n
1754597435.633156 /dev/pts/1: \033[K
1754597435.633161 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,40 at 0,40, width 429
1754597435.633164 tty_draw_line: px=0 py=40 nx=429 atx=0 aty=40
1754597435.633167 tty_draw_line: defaults: fg=8, bg=8
1754597435.633170 tty_draw_line: 429 to end of line (0 cleared)
1754597435.633174 tty_clear_line: /dev/pts/1, 429 at 0,40
1754597435.633177 /dev/pts/1: \r
1754597435.633181 /dev/pts/1: \n
1754597435.633186 /dev/pts/1: \033[K
1754597435.633192 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,41 at 0,41, width 429
1754597435.633195 tty_draw_line: px=0 py=41 nx=429 atx=0 aty=41
1754597435.633198 tty_draw_line: defaults: fg=8, bg=8
1754597435.633201 tty_draw_line: 429 to end of line (0 cleared)
1754597435.633204 tty_clear_line: /dev/pts/1, 429 at 0,41
1754597435.633207 /dev/pts/1: \r
1754597435.633212 /dev/pts/1: \n
1754597435.633220 /dev/pts/1: \033[K
1754597435.633225 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,42 at 0,42, width 429
1754597435.633228 tty_draw_line: px=0 py=42 nx=429 atx=0 aty=42
1754597435.633231 tty_draw_line: defaults: fg=8, bg=8
1754597435.633235 tty_draw_line: 429 to end of line (0 cleared)
1754597435.633238 tty_clear_line: /dev/pts/1, 429 at 0,42
1754597435.633241 /dev/pts/1: \r
1754597435.633246 /dev/pts/1: \n
1754597435.633250 /dev/pts/1: \033[K
1754597435.633256 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,43 at 0,43, width 429
1754597435.633259 tty_draw_line: px=0 py=43 nx=429 atx=0 aty=43
1754597435.633262 tty_draw_line: defaults: fg=8, bg=8
1754597435.633265 tty_draw_line: 429 to end of line (0 cleared)
1754597435.633268 tty_clear_line: /dev/pts/1, 429 at 0,43
1754597435.633271 /dev/pts/1: \r
1754597435.633276 /dev/pts/1: \n
1754597435.633281 /dev/pts/1: \033[K
1754597435.633287 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,44 at 0,44, width 429
1754597435.633290 tty_draw_line: px=0 py=44 nx=429 atx=0 aty=44
1754597435.633293 tty_draw_line: defaults: fg=8, bg=8
1754597435.633296 tty_draw_line: 429 to end of line (0 cleared)
1754597435.633299 tty_clear_line: /dev/pts/1, 429 at 0,44
1754597435.633302 /dev/pts/1: \r
1754597435.633309 /dev/pts/1: \n
1754597435.633314 /dev/pts/1: \033[K
1754597435.633320 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,45 at 0,45, width 429
1754597435.633323 tty_draw_line: px=0 py=45 nx=429 atx=0 aty=45
1754597435.633326 tty_draw_line: defaults: fg=8, bg=8
1754597435.633329 tty_draw_line: 429 to end of line (0 cleared)
1754597435.633332 tty_clear_line: /dev/pts/1, 429 at 0,45
1754597435.633335 /dev/pts/1: \r
1754597435.633340 /dev/pts/1: \n
1754597435.633345 /dev/pts/1: \033[K
1754597435.633350 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,46 at 0,46, width 429
1754597435.633354 tty_draw_line: px=0 py=46 nx=429 atx=0 aty=46
1754597435.633357 tty_draw_line: defaults: fg=8, bg=8
1754597435.633360 tty_draw_line: 429 to end of line (0 cleared)
1754597435.633363 tty_clear_line: /dev/pts/1, 429 at 0,46
1754597435.633366 /dev/pts/1: \r
1754597435.633371 /dev/pts/1: \n
1754597435.633376 /dev/pts/1: \033[K
1754597435.633381 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,47 at 0,47, width 429
1754597435.633384 tty_draw_line: px=0 py=47 nx=429 atx=0 aty=47
1754597435.633387 tty_draw_line: defaults: fg=8, bg=8
1754597435.633390 tty_draw_line: 429 to end of line (0 cleared)
1754597435.633394 tty_clear_line: /dev/pts/1, 429 at 0,47
1754597435.633397 /dev/pts/1: \r
1754597435.633404 /dev/pts/1: \n
1754597435.633409 /dev/pts/1: \033[K
1754597435.633415 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,48 at 0,48, width 429
1754597435.633418 tty_draw_line: px=0 py=48 nx=429 atx=0 aty=48
1754597435.633421 tty_draw_line: defaults: fg=8, bg=8
1754597435.633424 tty_draw_line: 429 to end of line (0 cleared)
1754597435.633427 tty_clear_line: /dev/pts/1, 429 at 0,48
1754597435.633430 /dev/pts/1: \r
1754597435.633435 /dev/pts/1: \n
1754597435.633440 /dev/pts/1: \033[K
1754597435.633445 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,49 at 0,49, width 429
1754597435.633449 tty_draw_line: px=0 py=49 nx=429 atx=0 aty=49
1754597435.633452 tty_draw_line: defaults: fg=8, bg=8
1754597435.633455 tty_draw_line: 429 to end of line (0 cleared)
1754597435.633458 tty_clear_line: /dev/pts/1, 429 at 0,49
1754597435.633461 /dev/pts/1: \r
1754597435.633466 /dev/pts/1: \n
1754597435.633471 /dev/pts/1: \033[K
1754597435.633476 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,50 at 0,50, width 429
1754597435.633480 tty_draw_line: px=0 py=50 nx=429 atx=0 aty=50
1754597435.633483 tty_draw_line: defaults: fg=8, bg=8
1754597435.633486 tty_draw_line: 429 to end of line (0 cleared)
1754597435.633489 tty_clear_line: /dev/pts/1, 429 at 0,50
1754597435.633494 /dev/pts/1: \r
1754597435.633499 /dev/pts/1: \n
1754597435.633504 /dev/pts/1: \033[K
1754597435.633510 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,51 at 0,51, width 429
1754597435.633513 tty_draw_line: px=0 py=51 nx=429 atx=0 aty=51
1754597435.633516 tty_draw_line: defaults: fg=8, bg=8
1754597435.633519 tty_draw_line: 429 to end of line (0 cleared)
1754597435.633522 tty_clear_line: /dev/pts/1, 429 at 0,51
1754597435.633525 /dev/pts/1: \r
1754597435.633530 /dev/pts/1: \n
1754597435.633535 /dev/pts/1: \033[K
1754597435.633540 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,52 at 0,52, width 429
1754597435.633544 tty_draw_line: px=0 py=52 nx=429 atx=0 aty=52
1754597435.633547 tty_draw_line: defaults: fg=8, bg=8
1754597435.633550 tty_draw_line: 429 to end of line (0 cleared)
1754597435.633553 tty_clear_line: /dev/pts/1, 429 at 0,52
1754597435.633556 /dev/pts/1: \r
1754597435.633561 /dev/pts/1: \n
1754597435.633566 /dev/pts/1: \033[K
1754597435.633571 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,53 at 0,53, width 429
1754597435.633574 tty_draw_line: px=0 py=53 nx=429 atx=0 aty=53
1754597435.633577 tty_draw_line: defaults: fg=8, bg=8
1754597435.633580 tty_draw_line: 429 to end of line (0 cleared)
1754597435.633585 tty_clear_line: /dev/pts/1, 429 at 0,53
1754597435.633589 /dev/pts/1: \r
1754597435.633593 /dev/pts/1: \n
1754597435.633598 /dev/pts/1: \033[K
1754597435.633604 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,54 at 0,54, width 429
1754597435.633607 tty_draw_line: px=0 py=54 nx=429 atx=0 aty=54
1754597435.633610 tty_draw_line: defaults: fg=8, bg=8
1754597435.633613 tty_draw_line: 429 to end of line (0 cleared)
1754597435.633616 tty_clear_line: /dev/pts/1, 429 at 0,54
1754597435.633619 /dev/pts/1: \r
1754597435.633624 /dev/pts/1: \n
1754597435.633629 /dev/pts/1: \033[K
1754597435.633635 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,55 at 0,55, width 429
1754597435.633638 tty_draw_line: px=0 py=55 nx=429 atx=0 aty=55
1754597435.633641 tty_draw_line: defaults: fg=8, bg=8
1754597435.633644 tty_draw_line: 429 to end of line (0 cleared)
1754597435.633647 tty_clear_line: /dev/pts/1, 429 at 0,55
1754597435.633650 /dev/pts/1: \r
1754597435.633655 /dev/pts/1: \n
1754597435.633660 /dev/pts/1: \033[K
1754597435.633665 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,56 at 0,56, width 429
1754597435.633668 tty_draw_line: px=0 py=56 nx=429 atx=0 aty=56
1754597435.633671 tty_draw_line: defaults: fg=8, bg=8
1754597435.633677 tty_draw_line: 429 to end of line (0 cleared)
1754597435.633680 tty_clear_line: /dev/pts/1, 429 at 0,56
1754597435.633683 /dev/pts/1: \r
1754597435.633688 /dev/pts/1: \n
1754597435.633693 /dev/pts/1: \033[K
1754597435.633699 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,57 at 0,57, width 429
1754597435.633702 tty_draw_line: px=0 py=57 nx=429 atx=0 aty=57
1754597435.633705 tty_draw_line: defaults: fg=8, bg=8
1754597435.633708 tty_draw_line: 429 to end of line (0 cleared)
1754597435.633711 tty_clear_line: /dev/pts/1, 429 at 0,57
1754597435.633714 /dev/pts/1: \r
1754597435.633719 /dev/pts/1: \n
1754597435.633724 /dev/pts/1: \033[K
1754597435.633729 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,58 at 0,58, width 429
1754597435.633733 tty_draw_line: px=0 py=58 nx=429 atx=0 aty=58
1754597435.633736 tty_draw_line: defaults: fg=8, bg=8
1754597435.633739 tty_draw_line: 429 to end of line (0 cleared)
1754597435.633742 tty_clear_line: /dev/pts/1, 429 at 0,58
1754597435.633745 /dev/pts/1: \r
1754597435.633757 /dev/pts/1: \n
1754597435.633762 /dev/pts/1: \033[K
1754597435.633768 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,59 at 0,59, width 429
1754597435.633771 tty_draw_line: px=0 py=59 nx=429 atx=0 aty=59
1754597435.633777 tty_draw_line: defaults: fg=8, bg=8
1754597435.633780 tty_draw_line: 429 to end of line (0 cleared)
1754597435.633783 tty_clear_line: /dev/pts/1, 429 at 0,59
1754597435.633786 /dev/pts/1: \r
1754597435.633791 /dev/pts/1: \n
1754597435.633796 /dev/pts/1: \033[K
1754597435.633801 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,60 at 0,60, width 429
1754597435.633811 tty_draw_line: px=0 py=60 nx=429 atx=0 aty=60
1754597435.633815 tty_draw_line: defaults: fg=8, bg=8
1754597435.633818 tty_draw_line: 429 to end of line (0 cleared)
1754597435.633821 tty_clear_line: /dev/pts/1, 429 at 0,60
1754597435.633824 /dev/pts/1: \r
1754597435.633829 /dev/pts/1: \n
1754597435.633834 /dev/pts/1: \033[K
1754597435.633839 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,61 at 0,61, width 429
1754597435.633843 tty_draw_line: px=0 py=61 nx=429 atx=0 aty=61
1754597435.633846 tty_draw_line: defaults: fg=8, bg=8
1754597435.633849 tty_draw_line: 429 to end of line (0 cleared)
1754597435.633852 tty_clear_line: /dev/pts/1, 429 at 0,61
1754597435.633855 /dev/pts/1: \r
1754597435.633860 /dev/pts/1: \n
1754597435.633865 /dev/pts/1: \033[K
1754597435.633870 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,62 at 0,62, width 429
1754597435.633876 tty_draw_line: px=0 py=62 nx=429 atx=0 aty=62
1754597435.633879 tty_draw_line: defaults: fg=8, bg=8
1754597435.633882 tty_draw_line: 429 to end of line (0 cleared)
1754597435.633886 tty_clear_line: /dev/pts/1, 429 at 0,62
1754597435.633889 /dev/pts/1: \r
1754597435.633894 /dev/pts/1: \n
1754597435.633898 /dev/pts/1: \033[K
1754597435.633904 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,63 at 0,63, width 429
1754597435.633907 tty_draw_line: px=0 py=63 nx=429 atx=0 aty=63
1754597435.633911 tty_draw_line: defaults: fg=8, bg=8
1754597435.633914 tty_draw_line: 429 to end of line (0 cleared)
1754597435.633917 tty_clear_line: /dev/pts/1, 429 at 0,63
1754597435.633920 /dev/pts/1: \r
1754597435.633925 /dev/pts/1: \n
1754597435.633930 /dev/pts/1: \033[K
1754597435.633935 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,64 at 0,64, width 429
1754597435.633938 tty_draw_line: px=0 py=64 nx=429 atx=0 aty=64
1754597435.633941 tty_draw_line: defaults: fg=8, bg=8
1754597435.633945 tty_draw_line: 429 to end of line (0 cleared)
1754597435.633948 tty_clear_line: /dev/pts/1, 429 at 0,64
1754597435.633951 /dev/pts/1: \r
1754597435.633956 /dev/pts/1: \n
1754597435.633960 /dev/pts/1: \033[K
1754597435.633968 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,65 at 0,65, width 429
1754597435.633971 tty_draw_line: px=0 py=65 nx=429 atx=0 aty=65
1754597435.633974 tty_draw_line: defaults: fg=8, bg=8
1754597435.633978 tty_draw_line: 429 to end of line (0 cleared)
1754597435.633981 tty_clear_line: /dev/pts/1, 429 at 0,65
1754597435.633984 /dev/pts/1: \r
1754597435.633989 /dev/pts/1: \n
1754597435.633993 /dev/pts/1: \033[K
1754597435.633999 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,66 at 0,66, width 429
1754597435.634002 tty_draw_line: px=0 py=66 nx=429 atx=0 aty=66
1754597435.634005 tty_draw_line: defaults: fg=8, bg=8
1754597435.634009 tty_draw_line: 429 to end of line (0 cleared)
1754597435.634012 tty_clear_line: /dev/pts/1, 429 at 0,66
1754597435.634015 /dev/pts/1: \r
1754597435.634020 /dev/pts/1: \n
1754597435.634025 /dev/pts/1: \033[K
1754597435.634035 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,67 at 0,67, width 429
1754597435.634038 tty_draw_line: px=0 py=67 nx=429 atx=0 aty=67
1754597435.634041 tty_draw_line: defaults: fg=8, bg=8
1754597435.634045 tty_draw_line: 429 to end of line (0 cleared)
1754597435.634048 tty_clear_line: /dev/pts/1, 429 at 0,67
1754597435.634051 /dev/pts/1: \r
1754597435.634055 /dev/pts/1: \n
1754597435.634060 /dev/pts/1: \033[K
1754597435.634068 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,68 at 0,68, width 429
1754597435.634071 tty_draw_line: px=0 py=68 nx=429 atx=0 aty=68
1754597435.634074 tty_draw_line: defaults: fg=8, bg=8
1754597435.634077 tty_draw_line: 429 to end of line (0 cleared)
1754597435.634081 tty_clear_line: /dev/pts/1, 429 at 0,68
1754597435.634084 /dev/pts/1: \r
1754597435.634089 /dev/pts/1: \n
1754597435.634093 /dev/pts/1: \033[K
1754597435.634099 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,69 at 0,69, width 429
1754597435.634102 tty_draw_line: px=0 py=69 nx=429 atx=0 aty=69
1754597435.634105 tty_draw_line: defaults: fg=8, bg=8
1754597435.634108 tty_draw_line: 429 to end of line (0 cleared)
1754597435.634112 tty_clear_line: /dev/pts/1, 429 at 0,69
1754597435.634114 /dev/pts/1: \r
1754597435.634119 /dev/pts/1: \n
1754597435.634124 /dev/pts/1: \033[K
1754597435.634130 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,70 at 0,70, width 429
1754597435.634133 tty_draw_line: px=0 py=70 nx=429 atx=0 aty=70
1754597435.634136 tty_draw_line: defaults: fg=8, bg=8
1754597435.634139 tty_draw_line: 429 to end of line (0 cleared)
1754597435.634142 tty_clear_line: /dev/pts/1, 429 at 0,70
1754597435.634145 /dev/pts/1: \r
1754597435.634150 /dev/pts/1: \n
1754597435.634155 /dev/pts/1: \033[K
1754597435.634163 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,71 at 0,71, width 429
1754597435.634167 tty_draw_line: px=0 py=71 nx=429 atx=0 aty=71
1754597435.634170 tty_draw_line: defaults: fg=8, bg=8
1754597435.634173 tty_draw_line: 429 to end of line (0 cleared)
1754597435.634176 tty_clear_line: /dev/pts/1, 429 at 0,71
1754597435.634179 /dev/pts/1: \r
1754597435.634184 /dev/pts/1: \n
1754597435.634189 /dev/pts/1: \033[K
1754597435.634194 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,72 at 0,72, width 429
1754597435.634198 tty_draw_line: px=0 py=72 nx=429 atx=0 aty=72
1754597435.634201 tty_draw_line: defaults: fg=8, bg=8
1754597435.634204 tty_draw_line: 429 to end of line (0 cleared)
1754597435.634207 tty_clear_line: /dev/pts/1, 429 at 0,72
1754597435.634210 /dev/pts/1: \r
1754597435.634215 /dev/pts/1: \n
1754597435.634220 /dev/pts/1: \033[K
1754597435.634225 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,73 at 0,73, width 429
1754597435.634229 tty_draw_line: px=0 py=73 nx=429 atx=0 aty=73
1754597435.634232 tty_draw_line: defaults: fg=8, bg=8
1754597435.634235 tty_draw_line: 429 to end of line (0 cleared)
1754597435.634238 tty_clear_line: /dev/pts/1, 429 at 0,73
1754597435.634241 /dev/pts/1: \r
1754597435.634246 /dev/pts/1: \n
1754597435.634252 /dev/pts/1: \033[K
1754597435.634257 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,74 at 0,74, width 429
1754597435.634261 tty_draw_line: px=0 py=74 nx=429 atx=0 aty=74
1754597435.634264 tty_draw_line: defaults: fg=8, bg=8
1754597435.634267 tty_draw_line: 429 to end of line (0 cleared)
1754597435.634270 tty_clear_line: /dev/pts/1, 429 at 0,74
1754597435.634273 /dev/pts/1: \r
1754597435.634278 /dev/pts/1: \n
1754597435.634283 /dev/pts/1: \033[K
1754597435.634288 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,75 at 0,75, width 429
1754597435.634292 tty_draw_line: px=0 py=75 nx=429 atx=0 aty=75
1754597435.634295 tty_draw_line: defaults: fg=8, bg=8
1754597435.634298 tty_draw_line: 429 to end of line (0 cleared)
1754597435.634301 tty_clear_line: /dev/pts/1, 429 at 0,75
1754597435.634304 /dev/pts/1: \r
1754597435.634309 /dev/pts/1: \n
1754597435.634314 /dev/pts/1: \033[K
1754597435.634319 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,76 at 0,76, width 429
1754597435.634323 tty_draw_line: px=0 py=76 nx=429 atx=0 aty=76
1754597435.634326 tty_draw_line: defaults: fg=8, bg=8
1754597435.634329 tty_draw_line: 429 to end of line (0 cleared)
1754597435.634332 tty_clear_line: /dev/pts/1, 429 at 0,76
1754597435.634335 /dev/pts/1: \r
1754597435.634340 /dev/pts/1: \n
1754597435.634347 /dev/pts/1: \033[K
1754597435.634352 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,77 at 0,77, width 429
1754597435.634356 tty_draw_line: px=0 py=77 nx=429 atx=0 aty=77
1754597435.634359 tty_draw_line: defaults: fg=8, bg=8
1754597435.634362 tty_draw_line: 429 to end of line (0 cleared)
1754597435.634365 tty_clear_line: /dev/pts/1, 429 at 0,77
1754597435.634368 /dev/pts/1: \r
1754597435.634373 /dev/pts/1: \n
1754597435.634378 /dev/pts/1: \033[K
1754597435.634383 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,78 at 0,78, width 429
1754597435.634386 tty_draw_line: px=0 py=78 nx=429 atx=0 aty=78
1754597435.634389 tty_draw_line: defaults: fg=8, bg=8
1754597435.634393 tty_draw_line: 429 to end of line (0 cleared)
1754597435.634396 tty_clear_line: /dev/pts/1, 429 at 0,78
1754597435.634399 /dev/pts/1: \r
1754597435.634404 /dev/pts/1: \n
1754597435.634408 /dev/pts/1: \033[K
1754597435.634414 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,79 at 0,79, width 429
1754597435.634417 tty_draw_line: px=0 py=79 nx=429 atx=0 aty=79
1754597435.634420 tty_draw_line: defaults: fg=8, bg=8
1754597435.634423 tty_draw_line: 429 to end of line (0 cleared)
1754597435.634427 tty_clear_line: /dev/pts/1, 429 at 0,79
1754597435.634429 /dev/pts/1: \r
1754597435.634437 /dev/pts/1: \n
1754597435.634442 /dev/pts/1: \033[K
1754597435.634448 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,80 at 0,80, width 429
1754597435.634451 tty_draw_line: px=0 py=80 nx=429 atx=0 aty=80
1754597435.634454 tty_draw_line: defaults: fg=8, bg=8
1754597435.634457 tty_draw_line: 429 to end of line (0 cleared)
1754597435.634460 tty_clear_line: /dev/pts/1, 429 at 0,80
1754597435.634463 /dev/pts/1: \r
1754597435.634468 /dev/pts/1: \n
1754597435.634473 /dev/pts/1: \033[K
1754597435.634479 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,81 at 0,81, width 429
1754597435.634482 tty_draw_line: px=0 py=81 nx=429 atx=0 aty=81
1754597435.634485 tty_draw_line: defaults: fg=8, bg=8
1754597435.634488 tty_draw_line: 429 to end of line (0 cleared)
1754597435.634492 tty_clear_line: /dev/pts/1, 429 at 0,81
1754597435.634494 /dev/pts/1: \r
1754597435.634499 /dev/pts/1: \n
1754597435.634504 /dev/pts/1: \033[K
1754597435.634510 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,82 at 0,82, width 429
1754597435.634513 tty_draw_line: px=0 py=82 nx=429 atx=0 aty=82
1754597435.634516 tty_draw_line: defaults: fg=8, bg=8
1754597435.634519 tty_draw_line: 429 to end of line (0 cleared)
