1754595682.318086 server started (7616): version next-3.6, socket /tmp/tmux-0/default, protocol 8
1754595682.318109 on FreeBSD 14.3-RELEASE FreeBSD 14.3-RELEASE releng/14.3-n271432-8c9ce319fef7 GENERIC
1754595682.318119 using libevent 2.1.12-stable poll
1754595682.318128 using ncurses 6.5 20240427
1754595682.372527 cmd_find_best_session: 0 sessions to try
1754595682.372529 cmd_find_current_client: no target, return 0x0
1754595682.372532 cmd_find_best_session: 0 sessions to try
1754595682.372535 cmd_find_current_client: no target, return 0x0
1754595682.372537 cmd_find_best_session: 0 sessions to try
1754595682.372540 cmd_find_best_session: 0 sessions to try
1754595682.372545 key_bindings_add: 0x10e012 MouseDown1Status = select-window -t =
1754595682.372547 cmd_find_best_session: 0 sessions to try
1754595682.372550 cmdq_next <global>: [bind-key/0x24f55feb4300] (0), flags 0
1754595682.372554 cmdq_fire_command <global>: (954) bind-key -n WheelDownStatus { next-window }
1754595682.372557 cmd_find_best_session: 0 sessions to try
1754595682.372560 cmd_find_current_client: no target, return 0x0
1754595682.372562 cmd_find_best_session: 0 sessions to try
1754595682.372565 cmd_find_current_client: no target, return 0x0
1754595682.372568 cmd_find_best_session: 0 sessions to try
1754595682.372570 cmd_find_best_session: 0 sessions to try
1754595682.372578 key_bindings_add: 0x10e15f WheelDownStatus = next-window
1754595682.372581 cmd_find_best_session: 0 sessions to try
1754595682.372584 cmdq_next <global>: [bind-key/0x24f55feb4400] (0), flags 0
1754595682.372589 cmdq_fire_command <global>: (962) bind-key -n WheelUpStatus { previous-window }
1754595682.372591 cmd_find_best_session: 0 sessions to try
1754595682.372594 cmd_find_current_client: no target, return 0x0
1754595682.372597 cmd_find_best_session: 0 sessions to try
1754595682.372599 cmd_find_current_client: no target, return 0x0
1754595682.372602 cmd_find_best_session: 0 sessions to try
1754595682.372605 cmd_find_best_session: 0 sessions to try
1754595682.372613 key_bindings_add: 0x10e156 WheelUpStatus = previous-window
1754595682.372616 cmd_find_best_session: 0 sessions to try
1754595682.372619 cmdq_next <global>: [bind-key/0x24f55feb4500] (0), flags 0
1754595682.372639 cmdq_fire_command <global>: (970) bind-key -n MouseDown3StatusLeft { display-menu -T "#[align=centre]#{session_name}" -t = -x M -y W Next n { switch-client -n } Previous p { switch-client -p } '' Renumber N { move-window -r } Rename n { command-prompt -I "#S" { rename-session "%%" } } '' "New Session" s { new-session } "New Window" w { new-window } }
1754595682.372642 cmd_find_best_session: 0 sessions to try
1754595682.372645 cmd_find_current_client: no target, return 0x0
1754595682.372647 cmd_find_best_session: 0 sessions to try
1754595682.372650 cmd_find_current_client: no target, return 0x0
1754595682.372652 cmd_find_best_session: 0 sessions to try
1754595682.372655 cmd_find_best_session: 0 sessions to try
1754595682.372677 key_bindings_add: 0x10e025 MouseDown3StatusLeft = display-menu -T "#[align=centre]#{session_name}" -t = -x M -y W Next n { switch-client -n } Previous p { switch-client -p } '' Renumber N { move-window -r } Rename n { command-prompt -I "#S" { rename-session "%%" } } '' "New Session" s { new-session } "New Window" w { new-window }
1754595682.372680 cmd_find_best_session: 0 sessions to try
1754595682.372683 cmdq_next <global>: [bind-key/0x24f55feb4600] (0), flags 0
1754595682.372700 cmdq_fire_command <global>: (1006) bind-key -n M-MouseDown3StatusLeft { display-menu -T "#[align=centre]#{session_name}" -t = -x M -y W Next n { switch-client -n } Previous p { switch-client -p } '' Renumber N { move-window -r } Rename n { command-prompt -I "#S" { rename-session "%%" } } '' "New Session" s { new-session } "New Window" w { new-window } }
1754595682.372703 cmd_find_best_session: 0 sessions to try
1754595682.372706 cmd_find_current_client: no target, return 0x0
1754595682.372708 cmd_find_best_session: 0 sessions to try
1754595682.372711 cmd_find_current_client: no target, return 0x0
1754595682.372714 cmd_find_best_session: 0 sessions to try
1754595682.372717 cmd_find_best_session: 0 sessions to try
1754595682.372734 key_bindings_add: 0x10000010e025 M-MouseDown3StatusLeft = display-menu -T "#[align=centre]#{session_name}" -t = -x M -y W Next n { switch-client -n } Previous p { switch-client -p } '' Renumber N { move-window -r } Rename n { command-prompt -I "#S" { rename-session "%%" } } '' "New Session" s { new-session } "New Window" w { new-window }
1754595682.372737 cmd_find_best_session: 0 sessions to try
1754595682.372740 cmdq_next <global>: [bind-key/0x24f55feb4700] (0), flags 0
1754595682.372767 cmdq_fire_command <global>: (1042) bind-key -n MouseDown3Status { display-menu -T "#[align=centre]#{window_index}:#{window_name}" -t = -x W -y W "#{?#{>:#{session_windows},1},,-}Swap Left" l { swap-window -t :-1 } "#{?#{>:#{session_windows},1},,-}Swap Right" r { swap-window -t :+1 } "#{?pane_marked_set,,-}Swap Marked" s { swap-window } '' Kill X { kill-window } Respawn R { respawn-window -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } Rename n { command-prompt -F -I "#W" { rename-window -t "#{window_id}" "%%" } } '' "New After" w { new-window -a } "New At End" W { new-window } }
1754595682.372770 cmd_find_best_session: 0 sessions to try
1754595682.372772 cmd_find_current_client: no target, return 0x0
1754595682.372775 cmd_find_best_session: 0 sessions to try
1754595682.372778 cmd_find_current_client: no target, return 0x0
1754595682.372780 cmd_find_best_session: 0 sessions to try
1754595682.372783 cmd_find_best_session: 0 sessions to try
1754595682.372808 key_bindings_add: 0x10e024 MouseDown3Status = display-menu -T "#[align=centre]#{window_index}:#{window_name}" -t = -x W -y W "#{?#{>:#{session_windows},1},,-}Swap Left" l { swap-window -t :-1 } "#{?#{>:#{session_windows},1},,-}Swap Right" r { swap-window -t :+1 } "#{?pane_marked_set,,-}Swap Marked" s { swap-window } '' Kill X { kill-window } Respawn R { respawn-window -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } Rename n { command-prompt -F -I "#W" { rename-window -t "#{window_id}" "%%" } } '' "New After" w { new-window -a } "New At End" W { new-window }
1754595682.372812 cmd_find_best_session: 0 sessions to try
1754595682.372815 cmdq_next <global>: [bind-key/0x24f55feb4800] (0), flags 0
1754595682.372840 cmdq_fire_command <global>: (1090) bind-key -n M-MouseDown3Status { display-menu -T "#[align=centre]#{window_index}:#{window_name}" -t = -x W -y W "#{?#{>:#{session_windows},1},,-}Swap Left" l { swap-window -t :-1 } "#{?#{>:#{session_windows},1},,-}Swap Right" r { swap-window -t :+1 } "#{?pane_marked_set,,-}Swap Marked" s { swap-window } '' Kill X { kill-window } Respawn R { respawn-window -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } Rename n { command-prompt -F -I "#W" { rename-window -t "#{window_id}" "%%" } } '' "New After" w { new-window -a } "New At End" W { new-window } }
1754595682.372843 cmd_find_best_session: 0 sessions to try
1754595682.372846 cmd_find_current_client: no target, return 0x0
1754595682.372848 cmd_find_best_session: 0 sessions to try
1754595682.372851 cmd_find_current_client: no target, return 0x0
1754595682.372854 cmd_find_best_session: 0 sessions to try
1754595682.372856 cmd_find_best_session: 0 sessions to try
1754595682.372881 key_bindings_add: 0x10000010e024 M-MouseDown3Status = display-menu -T "#[align=centre]#{window_index}:#{window_name}" -t = -x W -y W "#{?#{>:#{session_windows},1},,-}Swap Left" l { swap-window -t :-1 } "#{?#{>:#{session_windows},1},,-}Swap Right" r { swap-window -t :+1 } "#{?pane_marked_set,,-}Swap Marked" s { swap-window } '' Kill X { kill-window } Respawn R { respawn-window -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } Rename n { command-prompt -F -I "#W" { rename-window -t "#{window_id}" "%%" } } '' "New After" w { new-window -a } "New At End" W { new-window }
1754595682.372884 cmd_find_best_session: 0 sessions to try
1754595682.372887 cmdq_next <global>: [bind-key/0x24f55feb4900] (0), flags 0
1754595682.372954 cmdq_fire_command <global>: (1138) bind-key -n MouseDown3Pane { if-shell -F -t = "#{||:#{mouse_any_flag},#{&&:#{pane_in_mode},#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}}}" { select-pane -t = ; send-keys -M } { display-menu -T "#[align=centre]#{pane_index} (#{pane_id})" -t = -x M -y M "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}" < { send-keys -X history-top } "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}" > { send-keys -X history-bottom } '' "#{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}" C-r { if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward -- "#{q:mouse_word}" } "#{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}" C-y { copy-mode -q ; send-keys -l "#{q:mouse_word}" } "#{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}" c { copy-mode -q ; set-buffer "#{q:mouse_word}" } "#{?mouse_line,Copy Line,}" l { copy-mode -q ; set-buffer "#{q:mouse_line}" } '' "#{?mouse_hyperlink,Type #[underscore]#{=/9/...:mouse_hyperlink},}" C-h { copy-mode -q ; send-keys -l "#{q:mouse_hyperlink}" } "#{?mouse_hyperlink,Copy #[underscore]#{=/9/...:mouse_hyperlink},}" h { copy-mode -q ; set-buffer "#{q:mouse_hyperlink}" } '' "Horizontal Split" h { split-window -h } "Vertical Split" v { split-window -v } '' "#{?#{>:#{window_panes},1},,-}Swap Up" u { swap-pane -U } "#{?#{>:#{window_panes},1},,-}Swap Down" d { swap-pane -D } "#{?pane_marked_set,,-}Swap Marked" s { swap-pane } '' Kill X { kill-pane } Respawn R { respawn-pane -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } "#{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}" z { resize-pane -Z } } }
1754595682.372958 cmd_find_best_session: 0 sessions to try
1754595682.372961 cmd_find_current_client: no target, return 0x0
1754595682.372963 cmd_find_best_session: 0 sessions to try
1754595682.372966 cmd_find_current_client: no target, return 0x0
1754595682.372969 cmd_find_best_session: 0 sessions to try
1754595682.372971 cmd_find_best_session: 0 sessions to try
1754595682.373029 key_bindings_add: 0x10e023 MouseDown3Pane = if-shell -F -t = "#{||:#{mouse_any_flag},#{&&:#{pane_in_mode},#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}}}" { select-pane -t = ; send-keys -M } { display-menu -T "#[align=centre]#{pane_index} (#{pane_id})" -t = -x M -y M "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}" < { send-keys -X history-top } "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}" > { send-keys -X history-bottom } '' "#{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}" C-r { if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward -- "#{q:mouse_word}" } "#{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}" C-y { copy-mode -q ; send-keys -l "#{q:mouse_word}" } "#{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}" c { copy-mode -q ; set-buffer "#{q:mouse_word}" } "#{?mouse_line,Copy Line,}" l { copy-mode -q ; set-buffer "#{q:mouse_line}" } '' "#{?mouse_hyperlink,Type #[underscore]#{=/9/...:mouse_hyperlink},}" C-h { copy-mode -q ; send-keys -l "#{q:mouse_hyperlink}" } "#{?mouse_hyperlink,Copy #[underscore]#{=/9/...:mouse_hyperlink},}" h { copy-mode -q ; set-buffer "#{q:mouse_hyperlink}" } '' "Horizontal Split" h { split-window -h } "Vertical Split" v { split-window -v } '' "#{?#{>:#{window_panes},1},,-}Swap Up" u { swap-pane -U } "#{?#{>:#{window_panes},1},,-}Swap Down" d { swap-pane -D } "#{?pane_marked_set,,-}Swap Marked" s { swap-pane } '' Kill X { kill-pane } Respawn R { respawn-pane -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } "#{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}" z { resize-pane -Z } }
1754595682.373032 cmd_find_best_session: 0 sessions to try
1754595682.373035 cmdq_next <global>: [bind-key/0x24f55feb4a00] (0), flags 0
1754595682.373088 cmdq_fire_command <global>: (1229) bind-key -n M-MouseDown3Pane { display-menu -T "#[align=centre]#{pane_index} (#{pane_id})" -t = -x M -y M "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}" < { send-keys -X history-top } "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}" > { send-keys -X history-bottom } '' "#{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}" C-r { if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward -- "#{q:mouse_word}" } "#{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}" C-y { copy-mode -q ; send-keys -l "#{q:mouse_word}" } "#{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}" c { copy-mode -q ; set-buffer "#{q:mouse_word}" } "#{?mouse_line,Copy Line,}" l { copy-mode -q ; set-buffer "#{q:mouse_line}" } '' "#{?mouse_hyperlink,Type #[underscore]#{=/9/...:mouse_hyperlink},}" C-h { copy-mode -q ; send-keys -l "#{q:mouse_hyperlink}" } "#{?mouse_hyperlink,Copy #[underscore]#{=/9/...:mouse_hyperlink},}" h { copy-mode -q ; set-buffer "#{q:mouse_hyperlink}" } '' "Horizontal Split" h { split-window -h } "Vertical Split" v { split-window -v } '' "#{?#{>:#{window_panes},1},,-}Swap Up" u { swap-pane -U } "#{?#{>:#{window_panes},1},,-}Swap Down" d { swap-pane -D } "#{?pane_marked_set,,-}Swap Marked" s { swap-pane } '' Kill X { kill-pane } Respawn R { respawn-pane -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } "#{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}" z { resize-pane -Z } }
1754595682.373091 cmd_find_best_session: 0 sessions to try
1754595682.373093 cmd_find_current_client: no target, return 0x0
1754595682.373096 cmd_find_best_session: 0 sessions to try
1754595682.373099 cmd_find_current_client: no target, return 0x0
1754595682.373101 cmd_find_best_session: 0 sessions to try
1754595682.373104 cmd_find_best_session: 0 sessions to try
1754595682.373156 key_bindings_add: 0x10000010e023 M-MouseDown3Pane = display-menu -T "#[align=centre]#{pane_index} (#{pane_id})" -t = -x M -y M "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}" < { send-keys -X history-top } "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}" > { send-keys -X history-bottom } '' "#{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}" C-r { if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward -- "#{q:mouse_word}" } "#{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}" C-y { copy-mode -q ; send-keys -l "#{q:mouse_word}" } "#{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}" c { copy-mode -q ; set-buffer "#{q:mouse_word}" } "#{?mouse_line,Copy Line,}" l { copy-mode -q ; set-buffer "#{q:mouse_line}" } '' "#{?mouse_hyperlink,Type #[underscore]#{=/9/...:mouse_hyperlink},}" C-h { copy-mode -q ; send-keys -l "#{q:mouse_hyperlink}" } "#{?mouse_hyperlink,Copy #[underscore]#{=/9/...:mouse_hyperlink},}" h { copy-mode -q ; set-buffer "#{q:mouse_hyperlink}" } '' "Horizontal Split" h { split-window -h } "Vertical Split" v { split-window -v } '' "#{?#{>:#{window_panes},1},,-}Swap Up" u { swap-pane -U } "#{?#{>:#{window_panes},1},,-}Swap Down" d { swap-pane -D } "#{?pane_marked_set,,-}Swap Marked" s { swap-pane } '' Kill X { kill-pane } Respawn R { respawn-pane -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } "#{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}" z { resize-pane -Z }
1754595682.373159 cmd_find_best_session: 0 sessions to try
1754595682.373162 cmdq_next <global>: [bind-key/0x24f55feb4b00] (0), flags 0
1754595682.373168 cmdq_fire_command <global>: (1311) bind-key -n MouseDown1ScrollbarUp { copy-mode -u }
1754595682.373171 cmd_find_best_session: 0 sessions to try
1754595682.373174 cmd_find_current_client: no target, return 0x0
1754595682.373176 cmd_find_best_session: 0 sessions to try
1754595682.373179 cmd_find_current_client: no target, return 0x0
1754595682.373181 cmd_find_best_session: 0 sessions to try
1754595682.373184 cmd_find_best_session: 0 sessions to try
1754595682.373190 key_bindings_add: 0x10e016 MouseDown1ScrollbarUp = copy-mode -u
1754595682.373193 cmd_find_best_session: 0 sessions to try
1754595682.373196 cmdq_next <global>: [bind-key/0x24f55feb4c00] (0), flags 0
1754595682.373200 cmdq_fire_command <global>: (1319) bind-key -n MouseDown1ScrollbarDown { copy-mode -d }
1754595682.373203 cmd_find_best_session: 0 sessions to try
1754595682.373206 cmd_find_current_client: no target, return 0x0
1754595682.373208 cmd_find_best_session: 0 sessions to try
1754595682.373211 cmd_find_current_client: no target, return 0x0
1754595682.373214 cmd_find_best_session: 0 sessions to try
1754595682.373216 cmd_find_best_session: 0 sessions to try
1754595682.373221 key_bindings_add: 0x10e018 MouseDown1ScrollbarDown = copy-mode -d
1754595682.373224 cmd_find_best_session: 0 sessions to try
1754595682.373227 cmdq_next <global>: [bind-key/0x24f55feb4d00] (0), flags 0
1754595682.373231 cmdq_fire_command <global>: (1327) bind-key -n MouseDrag1ScrollbarSlider { copy-mode -S }
1754595682.373234 cmd_find_best_session: 0 sessions to try
1754595682.373237 cmd_find_current_client: no target, return 0x0
1754595682.373239 cmd_find_best_session: 0 sessions to try
1754595682.373242 cmd_find_current_client: no target, return 0x0
1754595682.373244 cmd_find_best_session: 0 sessions to try
1754595682.373247 cmd_find_best_session: 0 sessions to try
1754595682.373258 key_bindings_add: 0x10e0b9 MouseDrag1ScrollbarSlider = copy-mode -S
1754595682.373260 cmd_find_best_session: 0 sessions to try
1754595682.373263 cmdq_next <global>: [bind-key/0x24f55feb4e00] (0), flags 0
1754595682.373269 cmdq_fire_command <global>: (1335) bind-key -T copy-mode C-Space { send-keys -X begin-selection }
1754595682.373272 cmd_find_best_session: 0 sessions to try
1754595682.373276 cmd_find_current_client: no target, return 0x0
1754595682.373278 cmd_find_best_session: 0 sessions to try
1754595682.373281 cmd_find_current_client: no target, return 0x0
1754595682.373284 cmd_find_best_session: 0 sessions to try
1754595682.373286 cmd_find_best_session: 0 sessions to try
1754595682.373291 key_bindings_add: 0x200000000020 C-Space = send-keys -X begin-selection
1754595682.373293 cmd_find_best_session: 0 sessions to try
1754595682.373296 cmdq_next <global>: [bind-key/0x24f55feb4f00] (0), flags 0
1754595682.373302 cmdq_fire_command <global>: (1343) bind-key -T copy-mode C-a { send-keys -X start-of-line }
1754595682.373305 cmd_find_best_session: 0 sessions to try
1754595682.373307 cmd_find_current_client: no target, return 0x0
1754595682.373310 cmd_find_best_session: 0 sessions to try
1754595682.373313 cmd_find_current_client: no target, return 0x0
1754595682.373315 cmd_find_best_session: 0 sessions to try
1754595682.373318 cmd_find_best_session: 0 sessions to try
1754595682.373322 key_bindings_add: 0x200000000061 C-a = send-keys -X start-of-line
1754595682.373325 cmd_find_best_session: 0 sessions to try
1754595682.373328 cmdq_next <global>: [bind-key/0x24f55fee6000] (0), flags 0
1754595682.373333 cmdq_fire_command <global>: (1351) bind-key -T copy-mode C-c { send-keys -X cancel }
1754595682.373335 cmd_find_best_session: 0 sessions to try
1754595682.373338 cmd_find_current_client: no target, return 0x0
1754595682.373340 cmd_find_best_session: 0 sessions to try
1754595682.373343 cmd_find_current_client: no target, return 0x0
1754595682.373346 cmd_find_best_session: 0 sessions to try
1754595682.373349 cmd_find_best_session: 0 sessions to try
1754595682.373353 key_bindings_add: 0x200000000063 C-c = send-keys -X cancel
1754595682.373355 cmd_find_best_session: 0 sessions to try
1754595682.373358 cmdq_next <global>: [bind-key/0x24f55fee6100] (0), flags 0
1754595682.373363 cmdq_fire_command <global>: (1359) bind-key -T copy-mode C-e { send-keys -X end-of-line }
1754595682.373366 cmd_find_best_session: 0 sessions to try
1754595682.373368 cmd_find_current_client: no target, return 0x0
1754595682.373371 cmd_find_best_session: 0 sessions to try
1754595682.373374 cmd_find_current_client: no target, return 0x0
1754595682.373377 cmd_find_best_session: 0 sessions to try
1754595682.373380 cmd_find_best_session: 0 sessions to try
1754595682.373384 key_bindings_add: 0x200000000065 C-e = send-keys -X end-of-line
1754595682.373387 cmd_find_best_session: 0 sessions to try
1754595682.373390 cmdq_next <global>: [bind-key/0x24f55fee6200] (0), flags 0
1754595682.373395 cmdq_fire_command <global>: (1367) bind-key -T copy-mode C-f { send-keys -X cursor-right }
1754595682.373398 cmd_find_best_session: 0 sessions to try
1754595682.373400 cmd_find_current_client: no target, return 0x0
1754595682.373403 cmd_find_best_session: 0 sessions to try
1754595682.373405 cmd_find_current_client: no target, return 0x0
1754595682.373408 cmd_find_best_session: 0 sessions to try
1754595682.373411 cmd_find_best_session: 0 sessions to try
1754595682.373415 key_bindings_add: 0x200000000066 C-f = send-keys -X cursor-right
1754595682.373417 cmd_find_best_session: 0 sessions to try
1754595682.373420 cmdq_next <global>: [bind-key/0x24f55fee6300] (0), flags 0
1754595682.373425 cmdq_fire_command <global>: (1375) bind-key -T copy-mode C-b { send-keys -X cursor-left }
1754595682.373427 cmd_find_best_session: 0 sessions to try
1754595682.373430 cmd_find_current_client: no target, return 0x0
1754595682.373433 cmd_find_best_session: 0 sessions to try
1754595682.373435 cmd_find_current_client: no target, return 0x0
1754595682.373438 cmd_find_best_session: 0 sessions to try
1754595682.373441 cmd_find_best_session: 0 sessions to try
1754595682.373445 key_bindings_add: 0x200000000062 C-b = send-keys -X cursor-left
1754595682.373447 cmd_find_best_session: 0 sessions to try
1754595682.373450 cmdq_next <global>: [bind-key/0x24f55fee6400] (0), flags 0
1754595682.373455 cmdq_fire_command <global>: (1383) bind-key -T copy-mode C-g { send-keys -X clear-selection }
1754595682.373458 cmd_find_best_session: 0 sessions to try
1754595682.373460 cmd_find_current_client: no target, return 0x0
1754595682.373463 cmd_find_best_session: 0 sessions to try
1754595682.373465 cmd_find_current_client: no target, return 0x0
1754595682.373468 cmd_find_best_session: 0 sessions to try
1754595682.373471 cmd_find_best_session: 0 sessions to try
1754595682.373476 key_bindings_add: 0x200000000067 C-g = send-keys -X clear-selection
1754595682.373478 cmd_find_best_session: 0 sessions to try
1754595682.373481 cmdq_next <global>: [bind-key/0x24f55fee6500] (0), flags 0
1754595682.373487 cmdq_fire_command <global>: (1391) bind-key -T copy-mode C-k { send-keys -X copy-pipe-end-of-line-and-cancel }
1754595682.373490 cmd_find_best_session: 0 sessions to try
1754595682.373492 cmd_find_current_client: no target, return 0x0
1754595682.373495 cmd_find_best_session: 0 sessions to try
1754595682.373497 cmd_find_current_client: no target, return 0x0
1754595682.373500 cmd_find_best_session: 0 sessions to try
1754595682.373503 cmd_find_best_session: 0 sessions to try
1754595682.373507 key_bindings_add: 0x20000000006b C-k = send-keys -X copy-pipe-end-of-line-and-cancel
1754595682.373510 cmd_find_best_session: 0 sessions to try
1754595682.373512 cmdq_next <global>: [bind-key/0x24f55fee6600] (0), flags 0
1754595682.373517 cmdq_fire_command <global>: (1399) bind-key -T copy-mode C-n { send-keys -X cursor-down }
1754595682.373520 cmd_find_best_session: 0 sessions to try
1754595682.373523 cmd_find_current_client: no target, return 0x0
1754595682.373525 cmd_find_best_session: 0 sessions to try
1754595682.373528 cmd_find_current_client: no target, return 0x0
1754595682.373531 cmd_find_best_session: 0 sessions to try
1754595682.373533 cmd_find_best_session: 0 sessions to try
1754595682.373538 key_bindings_add: 0x20000000006e C-n = send-keys -X cursor-down
1754595682.373540 cmd_find_best_session: 0 sessions to try
1754595682.373543 cmdq_next <global>: [bind-key/0x24f55fee6700] (0), flags 0
1754595682.373548 cmdq_fire_command <global>: (1407) bind-key -T copy-mode C-p { send-keys -X cursor-up }
1754595682.373551 cmd_find_best_session: 0 sessions to try
1754595682.373553 cmd_find_current_client: no target, return 0x0
1754595682.373556 cmd_find_best_session: 0 sessions to try
1754595682.373558 cmd_find_current_client: no target, return 0x0
1754595682.373561 cmd_find_best_session: 0 sessions to try
1754595682.373564 cmd_find_best_session: 0 sessions to try
1754595682.373567 key_bindings_add: 0x200000000070 C-p = send-keys -X cursor-up
1754595682.373572 cmd_find_best_session: 0 sessions to try
1754595682.373575 cmdq_next <global>: [bind-key/0x24f55fee6800] (0), flags 0
1754595682.373585 cmdq_fire_command <global>: (1415) bind-key -T copy-mode C-r { command-prompt -i -I "#{pane_search_string}" -T search -p "(search up)" { send-keys -X search-backward-incremental -- "%%" } }
1754595682.373587 cmd_find_best_session: 0 sessions to try
1754595682.373590 cmd_find_current_client: no target, return 0x0
1754595682.373593 cmd_find_best_session: 0 sessions to try
1754595682.373595 cmd_find_current_client: no target, return 0x0
1754595682.373598 cmd_find_best_session: 0 sessions to try
1754595682.373600 cmd_find_best_session: 0 sessions to try
1754595682.373609 key_bindings_add: 0x200000000072 C-r = command-prompt -i -I "#{pane_search_string}" -T search -p "(search up)" { send-keys -X search-backward-incremental -- "%%" }
1754595682.373612 cmd_find_best_session: 0 sessions to try
1754595682.373615 cmdq_next <global>: [bind-key/0x24f55fee6900] (0), flags 0
1754595682.373624 cmdq_fire_command <global>: (1427) bind-key -T copy-mode C-s { command-prompt -i -I "#{pane_search_string}" -T search -p "(search down)" { send-keys -X search-forward-incremental -- "%%" } }
1754595682.373626 cmd_find_best_session: 0 sessions to try
1754595682.373629 cmd_find_current_client: no target, return 0x0
1754595682.373632 cmd_find_best_session: 0 sessions to try
1754595682.373634 cmd_find_current_client: no target, return 0x0
1754595682.373637 cmd_find_best_session: 0 sessions to try
1754595682.373639 cmd_find_best_session: 0 sessions to try
1754595682.373647 key_bindings_add: 0x200000000073 C-s = command-prompt -i -I "#{pane_search_string}" -T search -p "(search down)" { send-keys -X search-forward-incremental -- "%%" }
1754595682.373650 cmd_find_best_session: 0 sessions to try
1754595682.373653 cmdq_next <global>: [bind-key/0x24f55fee6a00] (0), flags 0
1754595682.373658 cmdq_fire_command <global>: (1439) bind-key -T copy-mode C-v { send-keys -X page-down }
1754595682.373661 cmd_find_best_session: 0 sessions to try
1754595682.373663 cmd_find_current_client: no target, return 0x0
1754595682.373666 cmd_find_best_session: 0 sessions to try
1754595682.373668 cmd_find_current_client: no target, return 0x0
1754595682.373675 cmd_find_best_session: 0 sessions to try
1754595682.373678 cmd_find_best_session: 0 sessions to try
1754595682.373682 key_bindings_add: 0x200000000076 C-v = send-keys -X page-down
1754595682.373684 cmd_find_best_session: 0 sessions to try
1754595682.373687 cmdq_next <global>: [bind-key/0x24f55fee6b00] (0), flags 0
1754595682.373694 cmdq_fire_command <global>: (1447) bind-key -T copy-mode C-w { send-keys -X copy-pipe-and-cancel }
1754595682.373696 cmd_find_best_session: 0 sessions to try
1754595682.373699 cmd_find_current_client: no target, return 0x0
1754595682.373702 cmd_find_best_session: 0 sessions to try
1754595682.373704 cmd_find_current_client: no target, return 0x0
1754595682.373707 cmd_find_best_session: 0 sessions to try
1754595682.373710 cmd_find_best_session: 0 sessions to try
1754595682.373714 key_bindings_add: 0x200000000077 C-w = send-keys -X copy-pipe-and-cancel
1754595682.373717 cmd_find_best_session: 0 sessions to try
1754595682.373720 cmdq_next <global>: [bind-key/0x24f55fee6c00] (0), flags 0
1754595682.373725 cmdq_fire_command <global>: (1455) bind-key -T copy-mode Escape { send-keys -X cancel }
1754595682.373727 cmd_find_best_session: 0 sessions to try
1754595682.373730 cmd_find_current_client: no target, return 0x0
1754595682.373733 cmd_find_best_session: 0 sessions to try
1754595682.373735 cmd_find_current_client: no target, return 0x0
1754595682.373738 cmd_find_best_session: 0 sessions to try
1754595682.373740 cmd_find_best_session: 0 sessions to try
