1754597451.434965 server started (12702): version next-3.6, socket /tmp/tmux-0/default, protocol 8
1754597451.434972 on FreeBSD 14.3-RELEASE FreeBSD 14.3-RELEASE releng/14.3-n271432-8c9ce319fef7 GENERIC
1754597451.434975 using libevent 2.1.12-stable poll
1754597451.434978 using ncurses 6.5 20240427
1754597451.486640 cmd_parse_build_commands: select-pane ; send-keys -X select-word ; run-shell -d 0.3 ; send-keys -X copy-pipe-and-cancel
1754597451.486643 args_parse_flags: next -Tcopy-mode-vi
1754597451.486646 args_parse_flag_argument: -T = copy-mode-vi
1754597451.486649 args_parse_flags: next DoubleClick1Pane
1754597451.486652 args_parse: flags end at 2 of 4
1754597451.486655 args_parse: 2 = DoubleClick1Pane (type STRING)
1754597451.486663 args_parse: 3 = select-pane ; send-keys -X select-word ; run-shell -d 0.3 ; send-keys -X copy-pipe-and-cancel (type COMMANDS)
1754597451.486674 cmd_parse_build_commands: bind-key -T copy-mode-vi DoubleClick1Pane { select-pane ; send-keys -X select-word ; run-shell -d 0.3 ; send-keys -X copy-pipe-and-cancel }
1754597451.486679 cmdq_get_command: [bind-key/0x192049315100] group 2647
1754597451.486682 cmdq_append <global>: [bind-key/0x192049315100]
1754597451.486685 yylex_token: end at WS
1754597451.486688 yylex_token: bind
1754597451.486692 yylex_token: end at WS
1754597451.486694 yylex_token: -Tcopy-mode-vi
1754597451.486698 yylex_token: end at WS
1754597451.486701 yylex_token: TripleClick1Pane
1754597451.486705 yylex_token: end at ;
1754597451.486707 yylex_token: select-pane
1754597451.486710 yylex_token: end at WS
1754597451.486713 yylex_token: send
1754597451.486716 yylex_token: end at WS
1754597451.486719 yylex_token: -X
1754597451.486723 yylex_token: end at ;
1754597451.486725 yylex_token: select-line
1754597451.486728 yylex_token: end at WS
1754597451.486731 yylex_token: run
1754597451.486734 yylex_token: end at ;
1754597451.486737 yylex_token: -d0.3
1754597451.486740 yylex_token: end at WS
1754597451.486743 yylex_token: send
1754597451.486746 yylex_token: end at WS
1754597451.486749 yylex_token: -X
1754597451.486752 yylex_token: end at WS
1754597451.486755 yylex_token: copy-pipe-and-cancel
1754597451.486759 cmd_parse_build_commands 0:0: bind
1754597451.486762 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1754597451.486768 cmd_parse_build_commands 0:2: TripleClick1Pane
1754597451.486772 cmd_parse_build_commands 0:3 0:0: select-pane
1754597451.486775 cmd_parse_build_commands 0:3 1:0: send
1754597451.486778 cmd_parse_build_commands 0:3 1:1: -X
1754597451.486781 cmd_parse_build_commands 0:3 1:2: select-line
1754597451.486784 cmd_parse_build_commands 0:3 2:0: run
1754597451.486787 cmd_parse_build_commands 0:3 2:1: -d0.3
1754597451.486790 cmd_parse_build_commands 0:3 3:0: send
1754597451.486793 cmd_parse_build_commands 0:3 3:1: -X
1754597451.486796 cmd_parse_build_commands 0:3 3:2: copy-pipe-and-cancel
1754597451.486799 cmd_parse_build_commands 0:0: select-pane
1754597451.486802 cmd_parse_build_commands 1:0: send
1754597451.486805 cmd_parse_build_commands 1:1: -X
1754597451.486808 cmd_parse_build_commands 1:2: select-line
1754597451.486811 cmd_parse_build_commands 2:0: run
1754597451.486814 cmd_parse_build_commands 2:1: -d0.3
1754597451.486817 cmd_parse_build_commands 3:0: send
1754597451.486820 cmd_parse_build_commands 3:1: -X
1754597451.486823 cmd_parse_build_commands 3:2: copy-pipe-and-cancel
1754597451.486827 args_parse: flags end at 1 of 1
1754597451.486831 args_parse_flags: next -X
1754597451.486834 args_parse_flags: -X
1754597451.486837 args_parse_flags: next select-line
1754597451.486840 args_parse: flags end at 2 of 3
1754597451.486843 args_parse: 2 = select-line (type STRING)
1754597451.486847 args_parse_flags: next -d0.3
1754597451.486850 args_parse_flag_argument: -d = 0.3
1754597451.486853 args_parse: flags end at 2 of 2
1754597451.486858 args_parse_flags: next -X
1754597451.486861 args_parse_flags: -X
1754597451.486864 args_parse_flags: next copy-pipe-and-cancel
1754597451.486867 args_parse: flags end at 2 of 3
1754597451.486870 args_parse: 2 = copy-pipe-and-cancel (type STRING)
1754597451.486878 cmd_parse_build_commands: select-pane ; send-keys -X select-line ; run-shell -d 0.3 ; send-keys -X copy-pipe-and-cancel
1754597451.486881 args_parse_flags: next -Tcopy-mode-vi
1754597451.486885 args_parse_flag_argument: -T = copy-mode-vi
1754597451.486888 args_parse_flags: next TripleClick1Pane
1754597451.486891 args_parse: flags end at 2 of 4
1754597451.486894 args_parse: 2 = TripleClick1Pane (type STRING)
1754597451.486901 args_parse: 3 = select-pane ; send-keys -X select-line ; run-shell -d 0.3 ; send-keys -X copy-pipe-and-cancel (type COMMANDS)
1754597451.486911 cmd_parse_build_commands: bind-key -T copy-mode-vi TripleClick1Pane { select-pane ; send-keys -X select-line ; run-shell -d 0.3 ; send-keys -X copy-pipe-and-cancel }
1754597451.486915 cmdq_get_command: [bind-key/0x192049315200] group 2658
1754597451.486919 cmdq_append <global>: [bind-key/0x192049315200]
1754597451.486922 yylex_token: end at WS
1754597451.486925 yylex_token: bind
1754597451.486928 yylex_token: end at WS
1754597451.486931 yylex_token: -Tcopy-mode-vi
1754597451.486934 yylex_token: end at WS
1754597451.486937 yylex_token: BSpace
1754597451.486940 yylex_token: end at WS
1754597451.486943 yylex_token: send
1754597451.486946 yylex_token: end at WS
1754597451.486948 yylex_token: -X
1754597451.486952 yylex_token: end at WS
1754597451.486955 yylex_token: cursor-left
1754597451.486958 cmd_parse_build_commands 0:0: bind
1754597451.486962 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1754597451.486964 cmd_parse_build_commands 0:2: BSpace
1754597451.486968 cmd_parse_build_commands 0:3 0:0: send
1754597451.486971 cmd_parse_build_commands 0:3 0:1: -X
1754597451.486974 cmd_parse_build_commands 0:3 0:2: cursor-left
1754597451.486977 cmd_parse_build_commands 0:0: send
1754597451.486980 cmd_parse_build_commands 0:1: -X
1754597451.486983 cmd_parse_build_commands 0:2: cursor-left
1754597451.486987 args_parse_flags: next -X
1754597451.486990 args_parse_flags: -X
1754597451.486993 args_parse_flags: next cursor-left
1754597451.486996 args_parse: flags end at 2 of 3
1754597451.486999 args_parse: 2 = cursor-left (type STRING)
1754597451.487004 cmd_parse_build_commands: send-keys -X cursor-left
1754597451.487008 args_parse_flags: next -Tcopy-mode-vi
1754597451.487012 args_parse_flag_argument: -T = copy-mode-vi
1754597451.487016 args_parse_flags: next BSpace
1754597451.487021 args_parse: flags end at 2 of 4
1754597451.487026 args_parse: 2 = BSpace (type STRING)
1754597451.487031 args_parse: 3 = send-keys -X cursor-left (type COMMANDS)
1754597451.487038 cmd_parse_build_commands: bind-key -T copy-mode-vi BSpace { send-keys -X cursor-left }
1754597451.487041 cmdq_get_command: [bind-key/0x192049315300] group 2669
1754597451.487047 cmdq_append <global>: [bind-key/0x192049315300]
1754597451.487050 yylex_token: end at WS
1754597451.487053 yylex_token: bind
1754597451.487057 yylex_token: end at WS
1754597451.487060 yylex_token: -Tcopy-mode-vi
1754597451.487063 yylex_token: end at WS
1754597451.487065 yylex_token: NPage
1754597451.487069 yylex_token: end at WS
1754597451.487071 yylex_token: send
1754597451.487074 yylex_token: end at WS
1754597451.487077 yylex_token: -X
1754597451.487080 yylex_token: end at WS
1754597451.487083 yylex_token: page-down
1754597451.487086 cmd_parse_build_commands 0:0: bind
1754597451.487089 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1754597451.487092 cmd_parse_build_commands 0:2: NPage
1754597451.487096 cmd_parse_build_commands 0:3 0:0: send
1754597451.487098 cmd_parse_build_commands 0:3 0:1: -X
1754597451.487101 cmd_parse_build_commands 0:3 0:2: page-down
1754597451.487105 cmd_parse_build_commands 0:0: send
1754597451.487108 cmd_parse_build_commands 0:1: -X
1754597451.487111 cmd_parse_build_commands 0:2: page-down
1754597451.487115 args_parse_flags: next -X
1754597451.487118 args_parse_flags: -X
1754597451.487121 args_parse_flags: next page-down
1754597451.487124 args_parse: flags end at 2 of 3
1754597451.487127 args_parse: 2 = page-down (type STRING)
1754597451.487132 cmd_parse_build_commands: send-keys -X page-down
1754597451.487135 args_parse_flags: next -Tcopy-mode-vi
1754597451.487138 args_parse_flag_argument: -T = copy-mode-vi
1754597451.487141 args_parse_flags: next NPage
1754597451.487144 args_parse: flags end at 2 of 4
1754597451.487147 args_parse: 2 = NPage (type STRING)
1754597451.487151 args_parse: 3 = send-keys -X page-down (type COMMANDS)
1754597451.487158 cmd_parse_build_commands: bind-key -T copy-mode-vi NPage { send-keys -X page-down }
1754597451.487162 cmdq_get_command: [bind-key/0x192049315400] group 2677
1754597451.487165 cmdq_append <global>: [bind-key/0x192049315400]
1754597451.487168 yylex_token: end at WS
1754597451.487171 yylex_token: bind
1754597451.487174 yylex_token: end at WS
1754597451.487177 yylex_token: -Tcopy-mode-vi
1754597451.487180 yylex_token: end at WS
1754597451.487183 yylex_token: PPage
1754597451.487186 yylex_token: end at WS
1754597451.487188 yylex_token: send
1754597451.487191 yylex_token: end at WS
1754597451.487194 yylex_token: -X
1754597451.487197 yylex_token: end at WS
1754597451.487200 yylex_token: page-up
1754597451.487204 cmd_parse_build_commands 0:0: bind
1754597451.487207 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1754597451.487210 cmd_parse_build_commands 0:2: PPage
1754597451.487213 cmd_parse_build_commands 0:3 0:0: send
1754597451.487216 cmd_parse_build_commands 0:3 0:1: -X
1754597451.487219 cmd_parse_build_commands 0:3 0:2: page-up
1754597451.487222 cmd_parse_build_commands 0:0: send
1754597451.487225 cmd_parse_build_commands 0:1: -X
1754597451.487228 cmd_parse_build_commands 0:2: page-up
1754597451.487232 args_parse_flags: next -X
1754597451.487235 args_parse_flags: -X
1754597451.487238 args_parse_flags: next page-up
1754597451.487241 args_parse: flags end at 2 of 3
1754597451.487244 args_parse: 2 = page-up (type STRING)
1754597451.487249 cmd_parse_build_commands: send-keys -X page-up
1754597451.487252 args_parse_flags: next -Tcopy-mode-vi
1754597451.487255 args_parse_flag_argument: -T = copy-mode-vi
1754597451.487258 args_parse_flags: next PPage
1754597451.487261 args_parse: flags end at 2 of 4
1754597451.487264 args_parse: 2 = PPage (type STRING)
1754597451.487268 args_parse: 3 = send-keys -X page-up (type COMMANDS)
1754597451.487275 cmd_parse_build_commands: bind-key -T copy-mode-vi PPage { send-keys -X page-up }
1754597451.487278 cmdq_get_command: [bind-key/0x192049315500] group 2685
1754597451.487282 cmdq_append <global>: [bind-key/0x192049315500]
1754597451.487285 yylex_token: end at WS
1754597451.487287 yylex_token: bind
1754597451.487291 yylex_token: end at WS
1754597451.487294 yylex_token: -Tcopy-mode-vi
1754597451.487297 yylex_token: end at WS
1754597451.487299 yylex_token: Up
1754597451.487302 yylex_token: end at WS
1754597451.487305 yylex_token: send
1754597451.487308 yylex_token: end at WS
1754597451.487311 yylex_token: -X
1754597451.487314 yylex_token: end at WS
1754597451.487317 yylex_token: cursor-up
1754597451.487321 cmd_parse_build_commands 0:0: bind
1754597451.487324 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1754597451.487327 cmd_parse_build_commands 0:2: Up
1754597451.487330 cmd_parse_build_commands 0:3 0:0: send
1754597451.487333 cmd_parse_build_commands 0:3 0:1: -X
1754597451.487336 cmd_parse_build_commands 0:3 0:2: cursor-up
1754597451.487340 cmd_parse_build_commands 0:0: send
1754597451.487343 cmd_parse_build_commands 0:1: -X
1754597451.487346 cmd_parse_build_commands 0:2: cursor-up
1754597451.487350 args_parse_flags: next -X
1754597451.487353 args_parse_flags: -X
1754597451.487355 args_parse_flags: next cursor-up
1754597451.487358 args_parse: flags end at 2 of 3
1754597451.487362 args_parse: 2 = cursor-up (type STRING)
1754597451.487366 cmd_parse_build_commands: send-keys -X cursor-up
1754597451.487369 args_parse_flags: next -Tcopy-mode-vi
1754597451.487372 args_parse_flag_argument: -T = copy-mode-vi
1754597451.487375 args_parse_flags: next Up
1754597451.487378 args_parse: flags end at 2 of 4
1754597451.487381 args_parse: 2 = Up (type STRING)
1754597451.487386 args_parse: 3 = send-keys -X cursor-up (type COMMANDS)
1754597451.487392 cmd_parse_build_commands: bind-key -T copy-mode-vi Up { send-keys -X cursor-up }
1754597451.487396 cmdq_get_command: [bind-key/0x192049315600] group 2693
1754597451.487399 cmdq_append <global>: [bind-key/0x192049315600]
1754597451.487402 yylex_token: end at WS
1754597451.487405 yylex_token: bind
1754597451.487408 yylex_token: end at WS
1754597451.487411 yylex_token: -Tcopy-mode-vi
1754597451.487415 yylex_token: end at WS
1754597451.487417 yylex_token: Down
1754597451.487420 yylex_token: end at WS
1754597451.487423 yylex_token: send
1754597451.487426 yylex_token: end at WS
1754597451.487429 yylex_token: -X
1754597451.487432 yylex_token: end at WS
1754597451.487435 yylex_token: cursor-down
1754597451.487438 cmd_parse_build_commands 0:0: bind
1754597451.487441 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1754597451.487444 cmd_parse_build_commands 0:2: Down
1754597451.487448 cmd_parse_build_commands 0:3 0:0: send
1754597451.487450 cmd_parse_build_commands 0:3 0:1: -X
1754597451.487453 cmd_parse_build_commands 0:3 0:2: cursor-down
1754597451.487457 cmd_parse_build_commands 0:0: send
1754597451.487460 cmd_parse_build_commands 0:1: -X
1754597451.487463 cmd_parse_build_commands 0:2: cursor-down
1754597451.487467 args_parse_flags: next -X
1754597451.487470 args_parse_flags: -X
1754597451.487473 args_parse_flags: next cursor-down
1754597451.487476 args_parse: flags end at 2 of 3
1754597451.487479 args_parse: 2 = cursor-down (type STRING)
1754597451.487483 cmd_parse_build_commands: send-keys -X cursor-down
1754597451.487486 args_parse_flags: next -Tcopy-mode-vi
1754597451.487489 args_parse_flag_argument: -T = copy-mode-vi
1754597451.487493 args_parse_flags: next Down
1754597451.487497 args_parse: flags end at 2 of 4
1754597451.487500 args_parse: 2 = Down (type STRING)
1754597451.487504 args_parse: 3 = send-keys -X cursor-down (type COMMANDS)
1754597451.487511 cmd_parse_build_commands: bind-key -T copy-mode-vi Down { send-keys -X cursor-down }
1754597451.487515 cmdq_get_command: [bind-key/0x192049315700] group 2701
1754597451.487518 cmdq_append <global>: [bind-key/0x192049315700]
1754597451.487521 yylex_token: end at WS
1754597451.487524 yylex_token: bind
1754597451.487528 yylex_token: end at WS
1754597451.487530 yylex_token: -Tcopy-mode-vi
1754597451.487533 yylex_token: end at WS
1754597451.487536 yylex_token: Left
1754597451.487539 yylex_token: end at WS
1754597451.487542 yylex_token: send
1754597451.487545 yylex_token: end at WS
1754597451.487547 yylex_token: -X
1754597451.487551 yylex_token: end at WS
1754597451.487554 yylex_token: cursor-left
1754597451.487557 cmd_parse_build_commands 0:0: bind
1754597451.487560 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1754597451.487563 cmd_parse_build_commands 0:2: Left
1754597451.487566 cmd_parse_build_commands 0:3 0:0: send
1754597451.487569 cmd_parse_build_commands 0:3 0:1: -X
1754597451.487572 cmd_parse_build_commands 0:3 0:2: cursor-left
1754597451.487576 cmd_parse_build_commands 0:0: send
1754597451.487579 cmd_parse_build_commands 0:1: -X
1754597451.487582 cmd_parse_build_commands 0:2: cursor-left
1754597451.487586 args_parse_flags: next -X
1754597451.487589 args_parse_flags: -X
1754597451.487592 args_parse_flags: next cursor-left
1754597451.487595 args_parse: flags end at 2 of 3
1754597451.487599 args_parse: 2 = cursor-left (type STRING)
1754597451.487603 cmd_parse_build_commands: send-keys -X cursor-left
1754597451.487606 args_parse_flags: next -Tcopy-mode-vi
1754597451.487610 args_parse_flag_argument: -T = copy-mode-vi
1754597451.487613 args_parse_flags: next Left
1754597451.487616 args_parse: flags end at 2 of 4
1754597451.487619 args_parse: 2 = Left (type STRING)
1754597451.487624 args_parse: 3 = send-keys -X cursor-left (type COMMANDS)
1754597451.487630 cmd_parse_build_commands: bind-key -T copy-mode-vi Left { send-keys -X cursor-left }
1754597451.487634 cmdq_get_command: [bind-key/0x192049315800] group 2709
1754597451.487637 cmdq_append <global>: [bind-key/0x192049315800]
1754597451.487640 yylex_token: end at WS
1754597451.487643 yylex_token: bind
1754597451.487646 yylex_token: end at WS
1754597451.487649 yylex_token: -Tcopy-mode-vi
1754597451.487652 yylex_token: end at WS
1754597451.487655 yylex_token: Right
1754597451.487658 yylex_token: end at WS
1754597451.487661 yylex_token: send
1754597451.487664 yylex_token: end at WS
1754597451.487666 yylex_token: -X
1754597451.487670 yylex_token: end at WS
1754597451.487672 yylex_token: cursor-right
1754597451.487676 cmd_parse_build_commands 0:0: bind
1754597451.487679 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1754597451.487682 cmd_parse_build_commands 0:2: Right
1754597451.487686 cmd_parse_build_commands 0:3 0:0: send
1754597451.487689 cmd_parse_build_commands 0:3 0:1: -X
1754597451.487692 cmd_parse_build_commands 0:3 0:2: cursor-right
1754597451.487696 cmd_parse_build_commands 0:0: send
1754597451.487699 cmd_parse_build_commands 0:1: -X
1754597451.487702 cmd_parse_build_commands 0:2: cursor-right
1754597451.487706 args_parse_flags: next -X
1754597451.487709 args_parse_flags: -X
1754597451.487712 args_parse_flags: next cursor-right
1754597451.487716 args_parse: flags end at 2 of 3
1754597451.487719 args_parse: 2 = cursor-right (type STRING)
1754597451.487723 cmd_parse_build_commands: send-keys -X cursor-right
1754597451.487727 args_parse_flags: next -Tcopy-mode-vi
1754597451.487730 args_parse_flag_argument: -T = copy-mode-vi
1754597451.487733 args_parse_flags: next Right
1754597451.487736 args_parse: flags end at 2 of 4
1754597451.487739 args_parse: 2 = Right (type STRING)
1754597451.487744 args_parse: 3 = send-keys -X cursor-right (type COMMANDS)
1754597451.487750 cmd_parse_build_commands: bind-key -T copy-mode-vi Right { send-keys -X cursor-right }
1754597451.487754 cmdq_get_command: [bind-key/0x192049315900] group 2717
1754597451.487758 cmdq_append <global>: [bind-key/0x192049315900]
1754597451.487761 yylex_token: end at WS
1754597451.487767 yylex_token: bind
1754597451.487771 yylex_token: end at WS
1754597451.487774 yylex_token: -Tcopy-mode-vi
1754597451.487777 yylex_token: end at WS
1754597451.487780 yylex_token: M-x
1754597451.487783 yylex_token: end at WS
1754597451.487786 yylex_token: send
1754597451.487789 yylex_token: end at WS
1754597451.487792 yylex_token: -X
1754597451.487795 yylex_token: end at WS
1754597451.487798 yylex_token: jump-to-mark
1754597451.487801 cmd_parse_build_commands 0:0: bind
1754597451.487805 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1754597451.487808 cmd_parse_build_commands 0:2: M-x
1754597451.487811 cmd_parse_build_commands 0:3 0:0: send
1754597451.487814 cmd_parse_build_commands 0:3 0:1: -X
1754597451.487817 cmd_parse_build_commands 0:3 0:2: jump-to-mark
1754597451.487821 cmd_parse_build_commands 0:0: send
1754597451.487824 cmd_parse_build_commands 0:1: -X
1754597451.487827 cmd_parse_build_commands 0:2: jump-to-mark
1754597451.487831 args_parse_flags: next -X
1754597451.487834 args_parse_flags: -X
1754597451.487837 args_parse_flags: next jump-to-mark
1754597451.487840 args_parse: flags end at 2 of 3
1754597451.487843 args_parse: 2 = jump-to-mark (type STRING)
1754597451.487848 cmd_parse_build_commands: send-keys -X jump-to-mark
1754597451.487851 args_parse_flags: next -Tcopy-mode-vi
1754597451.487854 args_parse_flag_argument: -T = copy-mode-vi
1754597451.487857 args_parse_flags: next M-x
1754597451.487860 args_parse: flags end at 2 of 4
1754597451.487863 args_parse: 2 = M-x (type STRING)
1754597451.487867 args_parse: 3 = send-keys -X jump-to-mark (type COMMANDS)
1754597451.487874 cmd_parse_build_commands: bind-key -T copy-mode-vi M-x { send-keys -X jump-to-mark }
1754597451.487878 cmdq_get_command: [bind-key/0x192049315a00] group 2725
1754597451.487881 cmdq_append <global>: [bind-key/0x192049315a00]
1754597451.487884 yylex_token: end at WS
1754597451.487887 yylex_token: bind
1754597451.487890 yylex_token: end at WS
1754597451.487893 yylex_token: -Tcopy-mode-vi
1754597451.487896 yylex_token: end at WS
1754597451.487899 yylex_token: C-Up
1754597451.487902 yylex_token: end at WS
1754597451.487905 yylex_token: send
1754597451.487908 yylex_token: end at WS
1754597451.487911 yylex_token: -X
1754597451.487914 yylex_token: end at WS
1754597451.487917 yylex_token: scroll-up
1754597451.487921 cmd_parse_build_commands 0:0: bind
1754597451.487924 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1754597451.487927 cmd_parse_build_commands 0:2: C-Up
1754597451.487931 cmd_parse_build_commands 0:3 0:0: send
1754597451.487934 cmd_parse_build_commands 0:3 0:1: -X
1754597451.487937 cmd_parse_build_commands 0:3 0:2: scroll-up
1754597451.487940 cmd_parse_build_commands 0:0: send
1754597451.487943 cmd_parse_build_commands 0:1: -X
1754597451.487946 cmd_parse_build_commands 0:2: scroll-up
1754597451.487951 args_parse_flags: next -X
1754597451.487954 args_parse_flags: -X
1754597451.487957 args_parse_flags: next scroll-up
1754597451.487959 args_parse: flags end at 2 of 3
1754597451.487963 args_parse: 2 = scroll-up (type STRING)
1754597451.487967 cmd_parse_build_commands: send-keys -X scroll-up
1754597451.487970 args_parse_flags: next -Tcopy-mode-vi
1754597451.487973 args_parse_flag_argument: -T = copy-mode-vi
1754597451.487977 args_parse_flags: next C-Up
1754597451.487980 args_parse: flags end at 2 of 4
1754597451.487983 args_parse: 2 = C-Up (type STRING)
1754597451.487987 args_parse: 3 = send-keys -X scroll-up (type COMMANDS)
1754597451.487994 cmd_parse_build_commands: bind-key -T copy-mode-vi C-Up { send-keys -X scroll-up }
1754597451.487997 cmdq_get_command: [bind-key/0x192049315b00] group 2733
1754597451.488001 cmdq_append <global>: [bind-key/0x192049315b00]
1754597451.488004 yylex_token: end at WS
1754597451.488007 yylex_token: bind
1754597451.488010 yylex_token: end at WS
1754597451.488013 yylex_token: -Tcopy-mode-vi
1754597451.488016 yylex_token: end at WS
1754597451.488019 yylex_token: C-Down
1754597451.488022 yylex_token: end at WS
1754597451.488025 yylex_token: send
1754597451.488028 yylex_token: end at WS
1754597451.488031 yylex_token: -X
1754597451.488034 yylex_token: end at WS
1754597451.488037 yylex_token: scroll-down
1754597451.488041 cmd_parse_build_commands 0:0: bind
1754597451.488044 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1754597451.488047 cmd_parse_build_commands 0:2: C-Down
1754597451.488050 cmd_parse_build_commands 0:3 0:0: send
1754597451.488053 cmd_parse_build_commands 0:3 0:1: -X
1754597451.488056 cmd_parse_build_commands 0:3 0:2: scroll-down
1754597451.488060 cmd_parse_build_commands 0:0: send
1754597451.488063 cmd_parse_build_commands 0:1: -X
1754597451.488066 cmd_parse_build_commands 0:2: scroll-down
1754597451.488070 args_parse_flags: next -X
1754597451.488072 args_parse_flags: -X
1754597451.488075 args_parse_flags: next scroll-down
1754597451.488078 args_parse: flags end at 2 of 3
1754597451.488081 args_parse: 2 = scroll-down (type STRING)
1754597451.488086 cmd_parse_build_commands: send-keys -X scroll-down
1754597451.488089 args_parse_flags: next -Tcopy-mode-vi
1754597451.488092 args_parse_flag_argument: -T = copy-mode-vi
1754597451.488095 args_parse_flags: next C-Down
1754597451.488098 args_parse: flags end at 2 of 4
1754597451.488101 args_parse: 2 = C-Down (type STRING)
1754597451.488106 args_parse: 3 = send-keys -X scroll-down (type COMMANDS)
1754597451.488112 cmd_parse_build_commands: bind-key -T copy-mode-vi C-Down { send-keys -X scroll-down }
1754597451.488116 cmdq_get_command: [bind-key/0x192049315c00] group 2741
1754597451.488119 cmdq_append <global>: [bind-key/0x192049315c00]
1754597451.488124 cmdq_append <global>: [key_bindings_init_done/0x192049315d00]
1754597451.488216 add peer 0x1920492620e0: 7 (0x192049319000)
1754597451.488229 new client 0x192049319000
1754597451.488261 server loop enter
1754597451.488289 peer 0x1920492620e0 message 200
1754597451.488293 peer 0x1920492620e0 bad version 0
1754597451.488297 sending message 12 to peer 0x1920492620e0 (0 bytes)
1754597451.488303 cmdq_next <global>: enter
1754597451.488306 cmdq_next <global>: [bind-key/0x1920492ab400] (0), flags 0
1754597451.488314 cmdq_fire_command <global>: (6) bind-key -N "Send the prefix key" C-b { send-prefix }
1754597451.488318 cmd_find_best_session: 0 sessions to try
1754597451.488331 cmd_find_current_client: no target, return 0x0
1754597451.488335 cmd_find_best_session: 0 sessions to try
1754597451.488338 cmd_find_current_client: no target, return 0x0
1754597451.488342 cmd_find_best_session: 0 sessions to try
1754597451.488345 cmd_find_best_session: 0 sessions to try
1754597451.488355 key_bindings_add: 0x200000000062 C-b = send-prefix
1754597451.488359 cmd_find_best_session: 0 sessions to try
1754597451.488363 cmdq_next <global>: [bind-key/0x1920492ab500] (0), flags 0
1754597451.488370 cmdq_fire_command <global>: (14) bind-key -N "Rotate through the panes" C-o { rotate-window }
1754597451.488373 cmd_find_best_session: 0 sessions to try
1754597451.488376 cmd_find_current_client: no target, return 0x0
1754597451.488380 cmd_find_best_session: 0 sessions to try
1754597451.488383 cmd_find_current_client: no target, return 0x0
1754597451.488386 cmd_find_best_session: 0 sessions to try
1754597451.488389 cmd_find_best_session: 0 sessions to try
1754597451.488394 key_bindings_add: 0x20000000006f C-o = rotate-window
1754597451.488397 cmd_find_best_session: 0 sessions to try
1754597451.488401 cmdq_next <global>: [bind-key/0x1920492ab600] (0), flags 0
1754597451.488408 cmdq_fire_command <global>: (22) bind-key -N "Suspend the current client" C-z { suspend-client }
1754597451.488411 cmd_find_best_session: 0 sessions to try
1754597451.488414 cmd_find_current_client: no target, return 0x0
1754597451.488417 cmd_find_best_session: 0 sessions to try
1754597451.488420 cmd_find_current_client: no target, return 0x0
1754597451.488423 cmd_find_best_session: 0 sessions to try
1754597451.488427 cmd_find_best_session: 0 sessions to try
1754597451.488432 key_bindings_add: 0x20000000007a C-z = suspend-client
1754597451.488435 cmd_find_best_session: 0 sessions to try
1754597451.488439 cmdq_next <global>: [bind-key/0x1920492ab700] (0), flags 0
1754597451.488445 cmdq_fire_command <global>: (30) bind-key -N "Select next layout" Space { next-layout }
1754597451.488448 cmd_find_best_session: 0 sessions to try
1754597451.488451 cmd_find_current_client: no target, return 0x0
1754597451.488454 cmd_find_best_session: 0 sessions to try
1754597451.488458 cmd_find_current_client: no target, return 0x0
1754597451.488461 cmd_find_best_session: 0 sessions to try
1754597451.488464 cmd_find_best_session: 0 sessions to try
1754597451.488468 key_bindings_add: 0x20 Space = next-layout
1754597451.488471 cmd_find_best_session: 0 sessions to try
1754597451.488475 cmdq_next <global>: [bind-key/0x1920492ab800] (0), flags 0
1754597451.488482 cmdq_fire_command <global>: (38) bind-key -N "Break pane to a new window" ! { break-pane }
1754597451.488485 cmd_find_best_session: 0 sessions to try
1754597451.488488 cmd_find_current_client: no target, return 0x0
1754597451.488491 cmd_find_best_session: 0 sessions to try
1754597451.488494 cmd_find_current_client: no target, return 0x0
1754597451.488497 cmd_find_best_session: 0 sessions to try
1754597451.488500 cmd_find_best_session: 0 sessions to try
1754597451.488506 key_bindings_add: 0x21 ! = break-pane
1754597451.488509 cmd_find_best_session: 0 sessions to try
1754597451.488512 cmdq_next <global>: [bind-key/0x1920492ab900] (0), flags 0
1754597451.488519 cmdq_fire_command <global>: (46) bind-key -N "Split window vertically" \\" { split-window }
1754597451.488522 cmd_find_best_session: 0 sessions to try
1754597451.488525 cmd_find_current_client: no target, return 0x0
1754597451.488528 cmd_find_best_session: 0 sessions to try
1754597451.488532 cmd_find_current_client: no target, return 0x0
1754597451.488535 cmd_find_best_session: 0 sessions to try
1754597451.488538 cmd_find_best_session: 0 sessions to try
1754597451.488543 key_bindings_add: 0x22 " = split-window
1754597451.488546 cmd_find_best_session: 0 sessions to try
1754597451.488550 cmdq_next <global>: [bind-key/0x1920492aba00] (0), flags 0
1754597451.488556 cmdq_fire_command <global>: (54) bind-key -N "List all paste buffers" \\# { list-buffers }
